No,RASdeg,DESdeg,RAJ2000,DEJ2000,RAWdeg,DEWdeg,z,M1450,imag,e_imag,SDSS,KOAjobID,extracted,use
171,356.60695515599997,-0.26678479141999994,356.60695416666664,-0.26678611111111106,356.6069792,-0.2667933,3.499,-27.812652000000003,17.712076,0.017655,J234625.66-001600.4,,,
172,309.251071084,-17.570948576099994,309.2510708333333,-17.57094722222222,309.25104689999995,-17.5709794,3.145,-27.81029,17.510572,0.011595,J203700.25-173415.4,,,
173,343.9009324440001,-2.96012415251,343.9009333333333,-2.960125,343.9009099,-2.9600915,3.22,-27.806162,17.555548,0.014766,J225536.22-025736.4,,,
174,29.150096846999997,4.758044308590001,29.15009583333333,4.758044444444444,29.150127500000004,4.7580255,2.9930000000000003,-27.803795,17.410973000000002,0.013879,J015636.02+044528.9,,,
175,155.041639816,10.667426430299999,155.04164166666664,10.667427777777776,155.0416407,10.6674158,3.159,-27.802732,17.525347,0.014176,J102009.99+104002.7,34151.0,True,check
176,220.54554162,39.6740796166,220.54554166666665,39.67408055555555,220.5455818,39.6740739,2.91,-27.800786,17.356737,0.025154,J144210.93+394026.6,,,
177,19.467433365999998,5.85671725895,19.46743333333333,5.856716666666666,19.4674353,5.8567026,3.52,-27.80034,17.727716,0.024131,J011752.18+055124.1,,,
178,230.789230069,0.361591822939,230.78922916666664,0.3615916666666665,230.7892051,0.3615974,2.84,-27.79358400000001,17.312866,0.009796,J152309.41+002141.7,,,
179,151.438822464,30.1411804056,151.43882083333332,30.14118055555555,151.4388477,30.1411518,3.115,-27.791202,17.508423,0.009521,J100545.31+300828.2,,,
180,342.804971723,8.49000958943,342.8049708333333,8.490008333333332,342.8049818,8.4900084,3.02,-27.785753000000003,17.443493,0.016577,J225113.19+082924.0,,,
181,132.256751465,32.9015308539,132.25674999999998,32.901530555555546,132.2566321,32.9014431,3.51,-27.778062,17.746956,0.021056,J084901.62+325405.5,,,
182,156.102413789,58.9655606299,156.1024125,58.9655611111111,156.10238930000003,58.9655534,2.954,-27.774315,17.41493,0.015828000000000002,J102424.57+585756.0,,,
183,324.207320198,-1.48116776054,324.2073208333333,-1.4811666666666663,324.2073115,-1.4811922,3.28,-27.766493,17.640745000000006,0.013781,J213649.75-012852.2,,,
184,194.70667213,23.6487608205,194.70667083333333,23.648761111111106,194.7066245,23.6487355,3.195,-27.762184,17.58172,0.013374,J125849.60+233855.5,,,
185,219.80143179799998,29.913354012800003,219.8014333333333,29.913352777777767,219.8014035,29.9133455,2.991,-27.759281,17.452433,0.01334,J143912.34+295448.0,,,
186,121.12736568,54.3447706726,121.12736666666665,54.34476944444444,121.1273193,54.3447572,3.73,-27.758363,17.880367,0.01915,J080430.56+542041.1,,,
187,161.213757905,24.5640358241,161.21375833333332,24.56403611111111,161.2137546,24.5640947,3.855,-27.757262,17.95865,0.015691,J104451.30+243350.5,,,
188,27.186695900100002,25.034155371599997,27.18669583333333,25.034155555555554,27.1866447,25.0341687,2.93,-27.755554,17.414177,0.014337,J014844.80+250202.9,,,
189,21.0157426622,0.7424359165659999,21.015741666666663,0.7424361111111109,21.0157324,0.7423983000000001,3.836,-27.755324,17.949753,0.017146,J012403.77+004432.7,,,
190,189.56264840900002,44.507283035,189.56265,44.50728333333333,189.5627044,44.5072664,3.3,-27.751317,17.673231,0.01329,J123815.03+443026.2,,,
191,66.2654886333,-5.752475351619999,66.26548749999999,-5.752475,66.26547579999999,-5.7524752,3.08,-27.750952,17.521576,0.017273,J042503.71-054508.9,,,
192,350.639771849,17.8860024526,350.6397708333333,17.886002777777776,350.6397652,17.8860052,3.32,-27.749515,17.69282,0.013712,J232233.54+175309.6,,,
193,27.328099495,1.95628113009,27.3281,1.956280555555556,27.3280969,1.9562779,2.892,-27.746522,17.390632999999998,0.019537,J014918.74+015722.6,,,
194,229.69207285299998,48.379378674499996,229.69207083333333,48.379377777777776,229.6920902,48.3793525,3.294,-27.741364,17.677751999999995,0.012223,J151846.09+482245.7,,,
195,306.97216526200003,-5.37319323263,306.9721666666666,-5.373194444444443,306.9721992000001,-5.3732748,3.005,-27.739514,17.480013,0.006336,J202753.32-052223.5,,,
196,333.88787068700003,23.9319091952,333.8878708333333,23.93190833333333,333.8877862,23.9318285,3.065,-27.737943,17.523360999999998,0.016319,J221533.08+235554.8,,,
197,17.113524408,28.038433371500002,17.113525,28.03843333333333,17.113513,28.0383981,3.565,-27.736015,17.806612,0.013635,J010827.24+280218.3,,,
198,173.392630448,13.098124251700002,173.39262916666664,13.098124999999998,173.3926387,13.0980154,3.682,-27.73100800000001,17.874197,0.014431,J113334.23+130553.2,,,
199,214.07176573799998,36.1321911109,214.07176666666663,36.13219166666666,214.0717944,36.1324019,3.386,-27.725393,17.766548,0.010627,J141617.22+360755.8,,,
200,172.534157862,53.905545368999995,172.53415833333332,53.90554444444444,172.5340421,53.90546170000001,3.043,-27.723758,17.521547,0.016374,J113008.19+535419.9,,,
201,339.550164629,33.0961939723,339.55016666666666,33.09619444444444,339.55024,33.096144800000005,3.025,-27.72356,17.508982,0.015016,J223812.04+330546.3,,,
202,202.668299539,35.9238846219,202.6683,35.92388333333333,202.668284,35.92390289999999,3.793,-27.722607,17.95845,0.017109,J133040.39+355525.9,,,
203,1.11923238335,35.3414007862,1.119233333333333,35.34139999999999,1.1192626,35.3414099,3.71,-27.722225,17.90241,0.016893000000000002,J000428.61+352029.0,,,
204,221.778378667,21.4775805913,221.77837916666664,21.477580555555548,221.77835930000003,21.4775928,3.235,-27.72041,17.648666,0.014908,J144706.81+212839.2,,,
205,217.26263392,-1.75537812988,217.26263333333333,-1.7553777777777777,217.2626424,-1.7553853,3.42,-27.716024,17.788902,0.017439,J142903.03-014519.3,,,
206,229.821272549,57.6264052629,229.82127083333333,57.626405555555536,229.8212726,57.6264249,3.655,-27.709334,17.878373999999994,0.016121,J151917.10+573735.0,,,
207,246.60596817200002,43.488943192200004,246.60596666666663,43.488944444444435,246.6059792,43.4889306,3.735,-27.708862,17.934696,0.012943,J162625.43+432920.1,130272.0,True,False
208,6.14736169885,2.11345359334,6.147362499999999,2.1134527777777774,6.1473984,2.1134619,2.826,-27.70847,17.374973,0.011039,J002435.36+020648.4,,,
209,21.399264731800002,40.2404565242,21.399266666666666,40.24045555555555,21.3993688,40.2404199,3.055,-27.708226,17.546804,0.018898,J012535.82+401425.6,,,
210,143.03106969799998,36.962644587199996,143.03107083333333,36.962644444444436,143.0310756,36.9626688,2.883,-27.705061,17.419987,0.015628,J093207.45+365745.5,,,
211,221.318613433,9.97669066792,221.3186125,9.976691666666666,221.3185921,9.9766774,3.5410000000000004,-27.702713,17.831179000000006,0.016659999999999998,J144516.46+095836.0,,,
212,170.744872245,16.7611981194,170.74487083333332,16.761197222222222,170.7449001,16.7611913,3.03,-27.7019,17.534983,0.018319,J112258.76+164540.3,,,
213,32.333191703800004,13.2463184827,32.333191666666664,13.246319444444444,32.3331909,13.2463038,3.82,-27.699966,17.995995999999995,0.017847,J020919.96+131446.7,,,
214,353.335581566,12.3394843108,353.33558333333326,12.339483333333332,353.335597,12.3395355,3.1,-27.698697,17.587002,0.014989,J233320.54+122022.1,,,
215,241.414611788,2.2843954766,241.4146125,2.284394444444444,241.4145965,2.2843881,3.165,-27.696787,17.624544,0.015031999999999997,J160539.50+021703.8,,,
216,198.14736583400003,-3.33095589134,198.14736666666664,-3.3309555555555552,198.14735,-3.3309237,2.94,-27.696756,17.478106,0.018725,J131235.36-031951.4,,,
217,248.188355685,48.0585492811,248.18835416666664,48.05855,248.1883399,48.0585853,2.9,-27.696721000000004,17.442942000000002,0.014195,J163245.20+480330.7,,,
218,143.405343261,28.7589980247,143.40534166666666,28.75899722222222,143.40535680000005,28.7589959,3.431,-27.696648,17.80995,0.017856,J093337.28+284532.3,,,
219,231.172516525,16.6687694353,231.17251666666664,16.668769444444443,231.1725449,16.668785699999994,2.99,-27.694675,17.514925,0.016884,J152441.40+164007.5,,,
220,334.220384778,30.7477379802,334.2203833333333,30.74773888888889,334.220345,30.7477185,3.03,-27.692684000000003,17.544634,0.01515,J221652.89+304451.8,,,
221,194.99468716099997,61.022948693100005,194.9946875,61.02295,194.9947198,61.022947,3.572,-27.692382,17.85505,0.01551,J125958.72+610122.6,,,
222,51.1513430917,17.8782191908,51.15134166666666,17.878219444444444,51.1513217,17.8782167,3.59,-27.691935,17.86346,0.016156,J032436.32+175241.5,,,
223,30.7336601557,31.439142371,30.73365833333333,31.439141666666664,30.7336545,31.439130100000003,3.06,-27.690742,17.568813000000002,0.013548,J020256.07+312620.9,,,
224,206.829587344,28.725774316,206.8295875,28.725774999999995,206.8296143,28.7257652,3.63,-27.688844,17.884659,0.019093,J134719.10+284332.7,,,
225,26.4635290856,-1.34192698293,26.463529166666664,-1.3419277777777776,26.4635318,-1.3418987,3.1367,-27.688642,17.616685999999994,0.012849,J014551.24-012030.9,,,
226,238.313747968,-2.5411243105400003,238.31375,-2.541125,238.313721,-2.5411655,3.47,-27.687929,17.82613,0.017943999999999998,J155315.30-023228.0,,,
227,140.855234239,45.5395102187,140.85523333333333,45.539511111111096,140.8552632,45.5395268,3.4524,-27.685458,17.824837,0.013763999999999998,J092325.25+453222.2,,,
228,32.497000021,24.8131627394,32.49699999999999,24.813163888888887,32.4970211,24.8131464,3.105,-27.684658,17.603545999999994,0.015761,J020959.28+244847.3,,,
229,260.91170295,39.439283586900004,260.91170416666665,39.43928333333333,260.9118726,39.43928070000001,3.465,-27.682049,17.830626000000006,0.064377,J172338.80+392621.4,,,
230,138.79173318,47.9496693325,138.79173333333333,47.94966944444444,138.7917009,47.9496644,3.3360000000000003,-27.678047,17.780178,0.01864,J091510.01+475658.8,,,
231,151.20679103700002,62.274225673800004,151.20679166666662,62.274225,151.20679209999997,62.274198,2.8,-27.675229,17.387646,0.013184,J100449.63+621627.2,,,
232,196.325410748,28.6380902205,196.3254125,28.638088888888888,196.3253947,28.63809,2.87,-27.674536,17.436766,0.011623,J130518.09+283817.1,,,
233,172.87673953799995,60.7390731126,172.8767375,60.73907222222221,172.8765594,60.7391699,2.91,-27.674287,17.474094,0.013149,J113130.41+604420.6,,,
234,199.80165488400002,53.789051370200006,199.80165416666665,53.78905,199.8016605,53.78905200000001,3.08,-27.672082,17.601448,0.013648,J131912.39+534720.5,,,
235,24.5297472046,17.4041102615,24.52974583333333,17.40411111111111,24.529700100000003,17.4041259,3.19,-27.671261,17.664223,0.014412,J013807.13+172414.8,,,
236,211.939589742,40.617303935500004,211.93959166666664,40.61730277777777,211.9395916,40.6172843,3.18,-27.670057,17.659044,0.017141999999999998,J140745.50+403702.2,,,
237,352.821873019,-5.67251300355,352.821875,-5.672513888888887,352.82187400000015,-5.6724695,3.14,-27.668866,17.637297,0.018507,J233117.25-054021.0,,,
238,230.429818098,-12.0401480498,230.42981666666665,-12.04014722222222,230.4298111,-12.0401086,3.2,-27.666574,17.675356,0.014224,J152143.15-120224.5,,,
239,126.39665821,51.4517697094,126.39665833333332,51.45176944444444,126.3966251,51.45177260000001,3.495,-27.662956,17.85669,0.017023,J082535.19+512706.3,,,
240,358.375256304,-5.13831714875,358.3752583333333,-5.138316666666666,358.37521910000015,-5.1383047,3.105,-27.658858,17.628834,0.016839,J235330.06-050817.9,,,
241,141.236121484,30.898542134299998,141.23612083333333,30.89854166666667,141.23611709999997,30.8985422,3.457,-27.658139,17.851364,0.032605,J092456.66+305354.7,,,
242,174.087709219,0.8392432684919999,174.08770833333332,0.8392444444444443,174.08770819999995,0.8392475,3.4281,-27.653971,17.849035,0.021353,J113621.05+005021.2,,,
243,151.54396363,37.0871851838,151.5439625,37.08718611111111,151.5440064,37.0871835,3.204,-27.652912,17.691345000000005,0.011683,J100610.55+370513.8,,,
244,200.731929533,39.2022230089,200.73192916666665,39.20222222222222,200.7319388,39.2022277,2.987,-27.652021,17.555218,0.016856,J132255.66+391208.0,,,
245,10.0429922221,26.882816365100002,10.042991666666666,26.88281666666667,10.0430686,26.882673600000004,3.274,-27.651051,17.747965,0.014096,J004010.31+265258.1,,,
246,249.092072868,49.494800395,249.0920708333333,49.49479999999999,249.0920499,49.4947998,3.53,-27.649922,17.882435,0.015052,J163622.09+492941.2,,,
247,156.156635161,2.51645425895,156.15663333333333,2.5164555555555554,156.1566344,2.5164381,2.885,-27.643795,17.481474,0.015844999999999998,J102437.59+023059.2,,,
248,339.582357625,-9.35167167697,339.58235833333333,-9.351672222222222,339.5822218,-9.351707199999998,3.2594,-27.642066,17.743597,0.018729,J223819.76-092106.0,,,
249,328.992918819,2.48225678916,328.9929208333333,2.482255555555555,328.9929066,2.4822514,3.535,-27.64183400000001,17.892836,0.013094,J215558.30+022856.1,,,
250,218.053588263,11.6647724476,218.0535875,11.66477222222222,218.0536103,11.6647794,3.003,-27.641297,17.5778,0.015941,J143212.86+113953.1,,,
251,243.20936886299998,38.6752386196,243.2093708333333,38.67523888888889,243.2093611,38.6752497,2.931,-27.640701,17.525951,0.020904,J161250.24+384030.8,,,
252,173.66331468400003,29.0301237323,173.66331666666665,29.030124999999995,173.6632892,29.0301104,3.195,-27.638581,17.699446,0.016755000000000003,J113439.19+290148.4,,,
253,157.350695313,42.6367398398,157.35069583333333,42.636738888888885,157.35071409999995,42.6367273,3.275,-27.638173,17.76148,0.020624,J102924.16+423812.2,,,
254,128.898705211,21.3778147811,128.89870416666665,21.377813888888888,128.89872920000002,21.3778141,3.113,-27.636376,17.655272,0.014238,J083535.68+212240.1,,,
255,20.149776116199998,-9.77561015133,20.149775,-9.77561111111111,20.1497528,-9.775600099999998,2.99,-27.635705,17.573723,0.023271,J012035.94-094632.2,,,
256,58.2411037875,-1.03359116928,58.24110416666666,-1.0335916666666665,58.24111170000001,-1.0336096,3.06,-27.633091,17.628784,0.015667,J035257.86-010200.9,,,
257,338.217392984,34.620230623299996,338.21739166666663,34.62023055555555,338.2173905,34.620235,3.645,-27.632265000000004,17.946165,0.007871,J223252.17+343712.8,,,
258,27.2110787206,-9.12026118564,27.211079166666664,-9.120261111111107,27.211080100000004,-9.1202272,3.317,-27.62602,17.81544,0.013031,J014850.65-090712.9,,,
259,196.986384232,4.37098745769,196.98638333333332,4.370986111111111,196.9863431,4.3710089000000005,3.012,-27.624403000000004,17.60211,0.014418,J130756.73+042215.5,,,
260,186.327749982,48.5211947489,186.32775,48.52119444444444,186.3278374,48.5212092,3.082,-27.623094,17.652237,0.016165000000000002,J122518.66+483116.3,6141.0,True,False
261,34.6232370934,22.6706402216,34.623237499999995,22.670638888888888,34.6232519,22.670654100000004,3.135,-27.622625,17.680320000000005,0.012355,J021829.57+224014.3,,,
262,13.2026279718,21.8904832227,13.202629166666664,21.89048333333333,13.202701800000002,21.8904926,3.39,-27.621304,17.869629,0.016872,J005248.63+215325.7,,,
263,138.282638135,44.337312061400006,138.2826375,44.337311111111106,138.2826448,44.33732020000001,2.93,-27.617994,17.547976000000002,0.017268000000000002,J091307.83+442014.3,,,
264,195.905066104,19.8241007247,195.90506666666664,19.8241,195.9050899,19.8241495,2.9610000000000003,-27.615525,17.572674,0.01802,J130337.21+194926.7,,,
265,226.85967865799998,44.1136743238,226.85967916666664,44.11367499999999,226.8596871,44.113693100000006,3.09,-27.61518,17.664606,0.015575,J150726.32+440649.2,8101.0,True,False
266,167.755435359,-15.0884814169,167.75543333333331,-15.088480555555556,167.7554561,-15.0884394,3.0353,-27.612682,17.632404,0.011717,J111101.30-150518.5,,,
267,180.879772005,20.6385243186,180.8797708333333,20.638525,180.8797602,20.6386237,3.475,-27.611132,17.901695,0.017089,J120331.14+203818.6,,,
268,248.003391373,51.2912156058,248.00339166666663,51.291216666666664,248.0038379,51.2914963,2.86,-27.610435,17.493645,0.011876,J163200.81+511728.3,,,
269,18.1242950502,-2.57315112212,18.124295833333328,-2.57315,18.1243309,-2.5730832,2.8574,-27.604716,17.497683,0.016334,J011229.83-023423.3,,,
270,136.791223513,25.105783703,136.79122499999997,25.10578333333333,136.79122880000003,25.1058005,3.31,-27.604334,17.830496,0.017322999999999998,J090709.89+250620.8,,,
271,329.431773352,23.510372266199997,329.431775,23.51037222222222,329.4317872,23.5103267,3.145,-27.602724,17.70591,0.009388,J215743.62+233037.3,,,
272,153.500838437,31.453425124000002,153.5008375,31.453425,153.5008113,31.453430600000004,2.81,-27.601441,17.462286,0.009999,J101400.20+312712.3,,,
273,214.8439386,4.39215299355,214.8439375,4.3921527777777785,214.8440298,4.392092,2.8,-27.601037,17.456314000000006,0.015969999999999998,J141922.54+042331.7,,,
274,245.879766232,48.3117128853,245.87976666666665,48.31171388888888,245.8797725,48.3117018,2.85,-27.599088,17.497142999999998,0.011356,J162331.14+481842.1,,,
275,194.44048078400002,21.3708311232,194.44047916666665,21.370830555555557,194.4404766,21.3708299,2.873,-27.594829,17.524368,0.01741,J125745.71+212214.9,,,
276,155.48566627600002,30.027899241300002,155.48566666666662,30.027899999999995,155.4856493,30.027898600000004,3.12,-27.588464,17.707333,0.015834,J102156.56+300140.4,8685.0,True,False
277,19.8141388315,30.8868728462,19.8141375,30.88687222222222,19.8141867,30.8868429,3.08,-27.581737,17.692919,0.012341,J011915.39+305312.7,,,
278,80.5709655871,-5.5986642539,80.57096666666666,-5.598663888888887,80.5709314,-5.5985803,2.85,-27.579275,17.520757999999994,0.01952,J052217.03-053555.1,,,
279,23.455344490599998,9.708167826339999,23.45534583333333,9.708166666666664,23.4554207,9.7081119,2.93,-27.578672,17.587645000000002,0.016438,J013349.28+094229.4,,,
280,163.151416424,25.665596784,163.15141666666662,25.66559722222221,163.1514253,25.6655947,2.914,-27.578382,17.576862,0.012555,J105236.34+253956.1,,,
281,228.612414567,34.0391808463,228.6124125,34.039180555555554,228.6124121,34.0391785,3.1630000000000003,-27.572413,17.747457999999995,0.021335,J151426.97+340221.0,,,
282,24.199856395300003,-6.4649037840900005,24.19985833333333,-6.464902777777778,24.1998438,-6.4649269999999985,3.285,-27.572225,17.837372,0.020822,J013647.96-062753.6,,,
283,210.05770415700002,38.9050005648,210.05770416666664,38.905,210.0577228,38.9050029,3.283,-27.571607,17.835955,0.011692,J140013.84+385418.0,,,
284,39.6838118458,6.1559589865,39.6838125,6.1559583333333325,39.6837955,6.1559395,2.82,-27.571388,17.50307,0.021663,J023844.11+060921.4,,,
285,203.4273673,12.5646434143,203.42736666666664,12.564644444444443,203.427367,12.5646391,3.275,-27.570601,17.828917999999994,0.02951,J133342.56+123352.7,,,
286,206.845126077,46.90792794520001,206.845125,46.90792777777778,206.8451475,46.9079133,2.915,-27.570598,17.585657,0.023109,J134722.83+465428.5,,,
287,212.94866609599998,14.3649805173,212.94866666666664,14.364980555555556,212.9486441,14.3650079,3.5460000000000003,-27.570101,17.96823,0.014847999999999997,J141147.68+142153.9,,,
288,202.18754635599998,51.0405287158,202.18754583333333,51.040527777777775,202.18756,51.0405239,3.411,-27.569549,17.925337,0.017312,J132845.01+510225.9,,,
289,204.9247947,5.8061514898,204.92479583333332,5.806152777777778,204.9247773,5.8061782,2.982,-27.569438,17.634176,0.011739,J133941.95+054822.1,,,
290,176.45159540900002,39.629631611,176.45159583333333,39.62963055555555,176.45166840000005,39.62967,3.108,-27.56880300000001,17.721195,0.010806,J114548.38+393746.6,,,
291,173.78371264700004,22.4543325325,173.78371249999995,22.45433333333333,173.7837294,22.4543238,2.885,-27.568157,17.565983,0.021416,J113508.09+222715.6,,,
292,148.93441657,18.429694733599998,148.93441666666664,18.429694444444443,148.93438490000003,18.429687,3.482,-27.566767,17.949268,0.026163,J095544.26+182546.9,,,
293,129.509749995,48.9036060395,129.50975,48.90360555555554,129.5097543,48.9036309,3.1934,-27.566104,17.771635,0.018674,J083802.34+485412.9,,,
294,159.112026188,13.4477077894,159.112025,13.447708333333333,159.11201619999997,13.4477332,3.1010000000000004,-27.565292,17.721037,0.012794,J103626.88+132651.7,,,
295,42.590689740900004,-7.9638765356,42.590691666666665,-7.9638777777777765,42.5907126,-7.963908900000002,3.337,-27.561357,17.898670000000006,0.021047,J025021.76-075749.9,,,
296,246.414997852,-0.894751029199,246.4149958333333,-0.8947499999999999,246.4149839,-0.8948029000000001,3.415,-27.560696000000004,17.935114000000006,0.011629,J162539.59-005341.1,,,
297,234.458737808,20.176589856099998,234.4587375,20.176588888888887,234.458762,20.1765537,3.4131,-27.560647,17.934649,0.013774000000000002,J153750.09+201035.7,,,
298,247.002206897,30.3515410381,247.00220833333333,30.351541666666666,247.0022103,30.351556800000004,3.26,-27.560567,17.824741,0.022294,J162800.53+302105.5,,,
299,191.810179035,31.4447314798,191.81017916666664,31.444730555555548,191.8102046,31.4447397,2.957,-27.55471,17.629934,0.019382,J124714.44+312641.0,,,
300,122.48345068799999,50.3335929557,122.48345,50.33359166666666,122.4834679,50.3335998,3.29,-27.552038,17.863049,0.015285,J080956.02+502000.9,,,
301,338.164494895,13.255033275,338.16449583333326,13.255033333333332,338.1645162,13.255062300000002,3.49,-27.549061,17.970492999999994,0.012924,J223239.47+131518.1,,,
302,242.35388705900002,21.0136165234,242.3538875,21.013616666666664,242.3538918,21.0136319,3.043,-27.548432,17.703176000000006,0.015021,J160924.93+210049.0,,,
303,77.0910198493,-6.18931173181,77.09102083333332,-6.189311111111111,77.09104920000001,-6.1893301,2.92,-27.547417,17.612675,0.014214,J050821.84-061121.5,,,
304,0.913139477778,20.5238330367,0.9131375,20.52383333333333,0.9131026,20.5238583,2.96,-27.547162,17.63963,0.017217,J000339.15+203125.8,,,
305,359.5833732590001,7.495085425560001,359.58337499999993,7.49508611111111,359.5834001,7.4950554,2.87,-27.541239,17.584776,0.016715999999999998,J235820.01+072942.3,,,
306,178.91086545599998,5.5140614595700015,178.91086666666664,5.51406111111111,178.91084990000004,5.5140709,3.463,-27.540302,17.970570000000006,0.014852,J115538.60+053050.6,,,
307,344.78895853800003,4.01552440011,344.78895833333326,4.015524999999999,344.7889795,4.0155046,2.8812,-27.539833,17.594896,0.020408000000000003,J225909.35+040055.8,,,
308,3.47959781194,-1.38446060349,3.4795958333333328,-1.3844611111111107,3.4795942,-1.3844889,3.3964,-27.537967,17.95198,0.015415,J001355.10-012304.0,,,
309,145.325760417,14.1410557709,145.32576249999997,14.141055555555553,145.3257377,14.141048199999998,3.522,-27.537035,17.992468,0.013622,J094118.18+140827.8,,,
310,205.86971496799998,57.3630904379,205.86971666666665,57.36309166666666,205.8696496,57.3630944,3.039,-27.533031,17.715656,0.022716,J134328.73+572147.1,,,
311,29.752816187399997,-3.46035282944,29.752816666666664,-3.4603527777777767,29.7528033,-3.4603537,2.9,-27.524031,17.623987,0.021584,J015900.67-032737.2,,,
312,183.732805168,51.719946776899995,183.73280416666665,51.719947222222224,183.7328045,51.7201492,3.082,-27.520843,17.755262,0.017179,J121455.87+514311.8,,,
313,20.5549231048,-6.582539411919999,20.554925,-6.582538888888887,20.5548818,-6.5825122,3.2060000000000004,-27.518196000000003,17.828808,0.015135,J012213.18-063457.1,,,
314,335.733801547,-9.77673473651,335.7338,-9.77673611111111,335.73379730000005,-9.776719900000002,2.9264,-27.515182,17.648779,0.011718,J222256.11-094636.2,,,
315,241.05824770700002,39.8561019476,241.05824583333333,39.85610277777777,241.0582671,39.8560723,3.16,-27.510933,17.81108,0.019268,J160413.97+395121.9,38297.0,True,False
316,38.6454839952,5.19299215,38.64548333333333,5.192991666666666,38.6454692,5.192923,2.813,-27.509342,17.57256,0.039592,J023434.91+051134.7,,,
317,151.435548184,52.150885411800004,151.43554999999995,52.150886111111106,151.4355395,52.1508885,3.16,-27.500059000000004,17.822687,0.016735,J100544.53+520903.1,,,
318,172.24105822299995,36.3806219637,172.2410583333333,36.38062222222222,172.2410437,36.3806645,2.898,-27.497416,17.649403,0.019601,J112857.85+362250.2,,,
319,170.18471085299998,44.3987247872,170.1847125,44.39872499999999,170.1846895,44.398727,3.095,-27.495929,17.788185000000006,0.013894,J112044.33+442355.4,,,
320,168.333510174,12.2635819584,168.33350833333333,12.263583333333333,168.3335176,12.2635546,3.181,-27.490219,17.84442,0.018684,J111320.04+121548.8,,,
321,138.043109692,5.79503013592,138.04310833333332,5.795030555555555,138.04309719999998,5.7950921,3.233,-27.490104,17.874983,0.019451,J091210.34+054742.1,,,
322,156.290153019,4.879665499830001,156.2901541666666,4.879666666666666,156.2901681,4.8796599,3.23,-27.487884,17.875207999999994,0.014336000000000003,J102509.63+045246.8,,,
323,341.54496825900003,-6.83163749707,341.54496666666665,-6.83163611111111,341.5449772,-6.8316018,3.17,-27.485945,17.843102,0.018855,J224610.79-064953.8,,,
324,163.31728469,27.212519899,163.3172833333333,27.212519444444442,163.31729769999995,27.2125451,3.143,-27.484286,17.829752,0.030318,J105316.14+271245.0,,,
325,322.319205012,0.632419441123,322.3192041666666,0.6324194444444443,322.3191411,0.6324390999999999,2.955,-27.482098,17.700876,0.01189,J212916.60+003756.7,,,
326,177.54493019999995,65.2127202939,177.54492916666663,65.21271944444443,177.54492230000002,65.2127468,3.12,-27.481876,17.818195000000006,0.015551,J115010.78+651245.7,,,
327,173.37574992700004,14.7996943979,173.37574999999995,14.799694444444444,173.3757823,14.7997241,3.252,-27.48172000000001,17.898332999999994,0.018723,J113330.18+144758.9,,,
328,191.668214578,11.2174792802,191.6682125,11.217480555555555,191.6682047,11.2174785,3.149,-27.481706,17.835993,0.018142,J124640.37+111302.9,,,
329,151.702811989,54.579762799799994,151.7028125,54.579763888888884,151.7028202,54.5797569,2.9,-27.479707,17.667818,0.021088,J100648.67+543447.1,,,
330,61.43686093149999,13.1037540284,61.43686249999999,13.103752777777775,61.43683879999999,13.1037858,2.835,-27.478112,17.62752,0.014659,J040544.84+130613.5,,,
331,176.981747367,29.6483209329,176.98174583333332,29.64832222222222,176.981727,29.6483984,3.323,-27.473599,17.97172,0.021296,J114755.61+293853.9,,,
332,21.4558550243,11.7724368633,21.455854166666665,11.772436111111107,21.4558411,11.772458,3.1,-27.470385,17.817204999999994,0.013346,J012549.40+114620.7,,,
333,231.678590026,66.8485220616,231.67859166666665,66.84852222222221,231.6786801,66.8485747,3.02,-27.463718,17.769724,0.014325,J152642.86+665054.6,,,
334,144.463272154,42.775995051100004,144.46327083333333,42.775994444444436,144.46331719999995,42.7760375,2.9409,-27.463137,17.709518,0.015441,J093751.18+424633.5,,,
335,198.960083759,46.593700538,198.96008333333333,46.59369999999999,198.9600565,46.5937157,3.003,-27.459005,17.761505,0.01644,J131550.42+463537.3,,,
336,132.454091997,27.9440963186,132.45409166666664,27.94409722222222,132.4541075,27.9441027,2.863,-27.457512,17.667442,0.016278,J084948.98+275638.7,,,
337,219.92939109900001,49.2040157425,219.92939166666665,49.20401666666666,219.9294336,49.20405170000001,3.0725,-27.453351,17.815994,0.017488999999999998,J143943.05+491214.4,,,
338,348.39422180300005,-10.197890790599999,348.3942208333333,-10.197891666666663,348.3941988,-10.1978674,2.975,-27.451364,17.747107,0.019812,J231334.61-101152.4,,,
339,221.68646222900003,34.4361856822,221.6864625,34.436186111111105,221.6864935,34.4361936,3.05,-27.442019,17.811730999999995,0.015169,J144644.75+342610.2,,,
340,266.30926982200003,51.287169131000006,266.3092708333333,51.28716944444444,266.3093501,51.287128,3.28,-27.434194,17.972618,0.017256,J174514.22+511713.8,,,
341,236.000682358,53.317612456499994,236.0006833333333,53.317611111111106,236.0006586,53.3176178,2.982,-27.433841,17.76996,0.022258,J154400.16+531903.4,,,
342,171.477970255,57.3115108349,171.47797083333333,57.311511111111095,171.47799740000005,57.3115031,2.965,-27.432917,17.757611999999995,0.02236,J112554.71+571841.4,,,
343,350.887973896,10.5947752961,350.88797499999987,10.594774999999998,350.8879572,10.5947551,2.87,-27.427586,17.699704999999994,0.015373,J232333.11+103541.1,,,
